종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"187420","HLB제넥스","KOSDAQ","기술성장기업부","3125","-55","-1.73","3240","3240","3040","57672","179305730","91049631250","29135882"
"047920","HLB제약","KOSDAQ","기술성장기업부","13620","30","0.22","13690","13810","13350","91779","1248634775","446727228720","32799356"
"115450","HLB테라퓨틱스","KOSDAQ","중견기업부","3070","35","1.15","3040","3105","3025","404286","1239281900","259053547410","84382263"
"046210","HLB파나진","KOSDAQ","벤처기업부","1707","-5","-0.29","1720","1720","1686","35974","61132466","77031307626","45126718"
"196300","HLB펩","KOSDAQ","관리종목(소속부없음)","7720","-80","-1.03","7770","7910","7670","2720","20938220","71745032560","9293398"
"204320","HL만도","KOSPI",,"35750","250","0.70","35550","35800","35250","80234","2858139625","1678717040000","46957120"
"060980","HL홀딩스","KOSPI",,"38400","200","0.52","38450","38900","38250","8941","345331200","361108876800","9403877"
"011200","HMM","KOSPI",,"21900","-100","-0.45","22200","22250","21900","872475","19202371075","22448364962400","1025039496"
"403870","HPSP","KOSDAQ GLOBAL","우량기업부","25725","-125","-0.48","25900","25950","25450","189526","4881416500","2148000661800","83498568"
"036640","HRS","KOSDAQ","우량기업부","5440","0","0.00","5470","5470","5390","25217","136747710","88970112000","16354800"
"035000","HS애드","KOSPI",,"8430","-80","-0.94","8510","8510","8360","26292","220696465","139663257870","16567409"
"002460","HS화성","KOSPI",,"10280","-70","-0.68","10350","10700","10250","12164","126028300","104342000000","10150000"
"487570","HS효성","KOSPI",,"55500","-1300","-2.29","56900","57000","55200","7702","428988700","206788948500","3725927"
"298050","HS효성첨단소재","KOSPI",,"190000","1600","0.85","190000","192600","188600","7459","1421027550","851190120000","4479948"
"442770","IBKS제21호스팩","KOSDAQ","SPAC(소속부없음)","2185","-15","-0.68","2200","2210","2185","20053","43991600","9198850000","4210000"
"448760","IBKS제22호스팩","KOSDAQ","SPAC(소속부없음)","2275","0","0.00","0","0","0","0","0","10078250000","4430000"
"467930","IBKS제23호스팩","KOSDAQ","SPAC(소속부없음)","2195","25","1.15","2170","2195","2140","5053","10827570","9284850000","4230000"
"469480","IBKS제24호스팩","KOSDAQ","SPAC(소속부없음)","2150","0","0.00","2140","2155","2135","5484","11713580","9094500000","4230000"
"003560","IHQ","KOSPI",,"10760","0","0.00","0","0","0","0","0","76220934800","7083730"
"015360","INVENI","KOSPI",,"60800","100","0.16","60000","61600","60000","4967","302500400","364800000000","6000000"
"095340","ISC","KOSDAQ GLOBAL","우량기업부","57600","-800","-1.37","58500","58600","57400","76139","4394816500","1220950540800","21197058"
"175330","JB금융지주","KOSPI",,"23125","25","0.11","22950","23400","22950","247340","5743373675","4421110205000","191183144"
"950170","JTC","KOSDAQ","외국기업(소속부없음)","6500","50","0.78","6410","6540","6410","63230","409665505","336351262000","51746348"
"234080","JW생명과학","KOSPI",,"11500","-10","-0.09","11600","11600","11460","10837","124585215","182097371000","15834554"
"067290","JW신약","KOSDAQ","중견기업부","1498","8","0.54","1490","1498","1480","53700","79919209","79957436748","53376126"
"001060","JW중외제약","KOSPI",,"21500","0","0.00","21600","21750","21450","27158","586785975","500647495000","23285930"
"001067","JW중외제약2우B","KOSPI",,"58800","-700","-1.18","58600","58800","58600","39","2289800","12346412400","209973"
"001065","JW중외제약우","KOSPI",,"28750","-150","-0.52","29200","29200","28750","22","641050","9831091250","341951"
"096760","JW홀딩스","KOSPI",,"3290","0","0.00","3310","3310","3270","32495","106726655","243213059180","73924942"
"035900","JYP Ent.","KOSDAQ GLOBAL","우량기업부","74900","-1600","-2.09","76600","76900","74600","418997","31515568950","2661383650800","35532492"
"318000","KBG","KOSDAQ","벤처기업부","4945","-105","-2.08","5050","5050","4915","29801","148099785","43220402735","8740223"
"024840","KBI메탈","KOSDAQ","중견기업부","1785","19","1.08","1767","1788","1758","111389","197043430","62312920215","34909199"
"105560","KB금융","KOSPI",,"108400","100","0.09","108000","109000","107000","419214","45421864400","41350491965200","381462103"
"415640","KB발해인프라","KOSPI",,"8570","10","0.12","8580","8620","8520","93216","797624885","1050215346360","122545548"
"432320","KB스타리츠","KOSPI",,"3890","-15","-0.38","3905","3905","3880","36647","142693372","394501568650","101414285"
"024120","KB오토시스","KOSDAQ","중견기업부","3610","-20","-0.55","3630","3660","3590","18740","67586105","41515000000","11500000"
"455250","KB제25호스팩","KOSDAQ","SPAC(소속부없음)","2075","-15","-0.72","2110","2110","2065","27000","56061305","8932875000","4305000"
"464680","KB제27호스팩","KOSDAQ","SPAC(소속부없음)","2020","-5","-0.25","2025","2030","2020","3755","7596916","26068100000","12905000"
"478390","KB제29호스팩","KOSDAQ","SPAC(소속부없음)","2075","0","0.00","2060","2075","2060","1026","2128935","12906500000","6220000"
"486630","KB제30호스팩","KOSDAQ","SPAC(소속부없음)","2030","-15","-0.73","2040","2040","2025","8876","18022375","10779300000","5310000"
"492220","KB제31호스팩","KOSDAQ","SPAC(소속부없음)","2010","0","0.00","2005","2010","2000","26840","53686455","12482100000","6210000"
"0037T0","KB제32호스팩","KOSDAQ","SPAC(소속부없음)","1999","0","0.00","2000","2000","1997","6841","13677701","12653670000","6330000"
"002380","KCC","KOSPI",,"383000","8500","2.27","377000","385000","375500","16533","6306821000","3403518393000","8886471"
"021320","KCC건설","KOSDAQ","우량기업부","4970","-120","-2.36","5090","5110","4940","12876","63967795","106358000000","21400000"
"344820","KCC글라스","KOSPI",,"29350","0","0.00","29650","29650","29300","11661","342531050","468734527200","15970512"
"009070","KCTC","KOSPI",,"5490","130","2.43","5360","5530","5360","235694","1286915295","164700000000","30000000"
"009440","KC그린홀딩스","KOSPI",,"756","0","0.00","0","0","0","0","0","17568790596","23239141"
"112190","KC산업","KONEX","일반기업부","1175","5","0.43","1195","1195","1175","702","824890","8372172275","7125253"
"119650","KC코트렐","KOSPI",,"918","0","0.00","0","0","0","0","0","100782913662","109785309"
"044180","KD","KOSDAQ","중견기업부","703","-57","-7.50","730","800","679","11788472","8520746783","18782612697","26717799"
"092220","KEC","KOSPI",,"711","6","0.85","705","712","701","293542","207866553","142742593251","200763141"
"046440","KG모빌리언스","KOSDAQ","우량기업부","5020","-60","-1.18","5080","5110","4995","47553","238891555","190814226040","38010802"
"003620","KG모빌리티","KOSPI",,"3265","0","0.00","3280","3280","3235","117467","383148395","660754087680","202374912"
"016380","KG스틸","KOSPI",,"5320","-110","-2.03","5450","5480","5310","217525","1165120605","532047332040","100008897"
"151860","KG에코솔루션","KOSDAQ","우량기업부","5780","-40","-0.69","5810","5850","5770","52412","304040005","275145351560","47603002"
"035600","KG이니시스","KOSDAQ","우량기업부","10140","-10","-0.10","10160","10250","10090","46217","467379090","279401960760","27554434"
"001390","KG케미칼","KOSPI",,"4845","110","2.32","4745","4845","4710","444094","2124204627","331732498800","68469040"
"226360","KH 건설","KOSDAQ","투자주의환기종목(소속부없음)","2555","0","0.00","0","0","0","0","0","67617390260","26464732"
"111870","KH 미래물산","KOSDAQ","관리종목(소속부없음)","8910","0","0.00","0","0","0","0","0","62746456410","7042251"
"033180","KH 필룩스","KOSPI",,"5310","0","0.00","0","0","0","0","0","138166306200","26020020"
"060720","KH바텍","KOSDAQ","벤처기업부","13060","490","3.90","12660","13250","12620","1174572","15256681080","309227392520","23677442"
"001940","KISCO홀딩스","KOSPI",,"25500","-250","-0.97","25750","25800","25350","18042","461549575","361497690000","14176380"
"058400","KNN","KOSDAQ","우량기업부","736","1","0.14","735","738","733","163618","120332021","97468273920","132429720"
"025000","KPX케미칼","KOSPI",,"49350","-50","-0.10","49400","49500","49000","890","43886550","238854000000","4840000"
"092230","KPX홀딩스","KOSPI",,"66000","200","0.30","65900","66400","65700","922","60801900","278826636000","4224646"
"000040","KR모터스","KOSPI",,"583","-11","-1.85","595","596","576","373781","217365200","35057462044","60132868"
"044450","KSS해운","KOSPI",,"9360","-90","-0.95","9380","9470","9340","33568","314915945","216083836800","23085880"
"101000","KS인더스트리","KOSDAQ","중견기업부","1864","77","4.31","1864","1995","1797","1337350","2502505937","62344838928","33446802"
"030200","KT","KOSPI",,"54100","-1000","-1.81","54900","55000","53700","240971","13042258450","13634373158500","252021685"
"033780","KT&G","KOSPI",,"137200","-300","-0.22","138200","139600","136700","327813","45117087350","16746974588400","122062497"
"058850","KTcs","KOSPI",,"2780","-40","-1.42","2845","2845","2760","498985","1389528390","118664300000","42685000"
"058860","KTis","KOSPI",,"2880","-15","-0.52","2890","2905","2870","104033","299629085","100229760000","34802000"
"089600","KT나스미디어","KOSDAQ","우량기업부","14770","0","0.00","14740","14840","14010","17008","247653890","170861767510","11568163"
"418470","KT밀리의서재","KOSDAQ","중견기업부","14440","-280","-1.90","14740","14770","14430","20545","298389710","123473393160","8550789"
"043610","KT지니뮤직","KOSDAQ","우량기업부","2150","-40","-1.83","2210","2210","2150","58786","127190990","124948191700","58115438"
"122450","KX","KOSDAQ","중견기업부","4005","-70","-1.72","4075","4075","3995","31179","125179960","179503435170","44819834"
"052900","KX하이텍","KOSDAQ","우량기업부","897","-8","-0.88","905","920","893","120043","107965656","49431442749","55107517"
"036560","KZ정밀","KOSDAQ","우량기업부","15620","-90","-0.57","15710","15820","15570","3242","50750860","246015000000","15750000"
"061970","LB세미콘","KOSDAQ","중견기업부","4065","70","1.75","4000","4090","3980","181172","733884262","236107419390","58083006"
